        soln	      dist_x	        step	          pH	          pe	       Fe(2)	       Fe(3)	       Cu(1)	       Cu(2)	        S(6)	       S(-2)	        O(0)	     Calcite	   d_Calcite	Dolomite-dis	d_Dolomite-dis	      Gypsum	    d_Gypsum	    Tenorite	  d_Tenorite	 Brochantite	d_Brochantite	    Goethite	  d_Goethite	   Malachite	 d_Malachite	     Azurite	   d_Azurite	     Cuprite	   d_Cuprite	     Bornite	   d_Bornite	          Cu	        d_Cu	   Covellite	 d_Covellite	  Chalcocite	d_Chalcocite	      Pyrite	    d_Pyrite	Chalcopyrite	d_Chalcopyrite	si_Melanterite	    k_Pyrite	   dk_Pyrite	k_Chalcopyrite	dk_Chalcopyrite	
         203	         1.5	         800	      7.2128	      12.813	  4.3759e-21	  3.9481e-12	  1.7918e-17	  1.6136e-06	  1.8144e-02	  0.0000e+00	  2.5303e-06	  4.8072e-01	 -2.3020e-03	  0.0000e+00	  0.0000e+00	  1.8921e-01	  1.8827e-03	  1.0742e-01	  1.6772e-03	  0.0000e+00	  0.0000e+00	  1.5955e-01	  1.9251e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -20.7649	  1.8784e+00	 -1.4667e-04	  5.8701e-01	 -4.5835e-05	
           3	         2.5	         800	     2.22764	     18.3732	  9.9758e-12	  5.7506e-06	  2.2638e-19	  2.7478e-03	  2.7135e-02	  0.0000e+00	  5.0327e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  9.4952e-01	  5.9502e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.3157	  1.2761e+00	 -4.5467e-04	  3.9878e-01	 -1.4208e-04	
          44	         2.5	         800	     2.22981	     18.2961	  1.1862e-11	  5.7413e-06	  2.7900e-19	  2.8621e-03	  2.7891e-02	  0.0000e+00	  2.5212e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.7118e-02	 -1.6985e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  7.4952e-01	  4.5200e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.2372	  1.4286e+00	 -3.4560e-04	  4.4645e-01	 -1.0800e-04	
          84	         2.5	         800	     2.32925	     18.0716	  9.9786e-12	  3.1232e-06	  5.1407e-19	  3.1413e-03	  2.6992e-02	  0.0000e+00	  7.9749e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  6.1456e-01	  4.5352e-06	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  5.2784e-01	  2.8163e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.3109	  1.5979e+00	 -2.1455e-04	  4.9936e-01	 -6.7046e-05	
         124	         2.5	         800	     2.57825	     17.6976	  4.1972e-12	  7.2651e-07	  1.3060e-18	  3.3587e-03	  2.5282e-02	  0.0000e+00	  2.5232e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  6.3251e-01	  5.8920e-06	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.7967e-01	  1.7759e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.6853	  1.7109e+00	 -1.3460e-04	  5.3465e-01	 -4.2063e-05	
         164	         2.5	         800	     4.94746	     15.2034	  1.0106e-16	  1.1118e-10	  4.2756e-16	  3.5002e-03	  2.2890e-02	  0.0000e+00	  7.9852e-06	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  5.5981e-01	  4.4513e-04	  0.0000e+00	  0.0000e+00	  6.2057e-02	 -4.9157e-04	  2.6436e-01	  1.8765e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -16.3027	  1.7986e+00	 -1.4267e-04	  5.6207e-01	 -4.4584e-05	
         204	         2.5	         800	     7.22123	     12.8046	  4.3017e-21	  3.9401e-12	  1.7639e-17	  1.6025e-06	  1.9689e-02	  0.0000e+00	  2.5285e-06	  3.8668e-01	 -2.6124e-03	  0.0000e+00	  0.0000e+00	  2.2442e-01	  2.1813e-03	  1.9021e-01	  1.9788e-03	  0.0000e+00	  0.0000e+00	  1.5981e-01	  1.9279e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -20.7650	  1.8782e+00	 -1.4689e-04	  5.8695e-01	 -4.5902e-05	
           4	         3.5	         800	     2.18606	     18.4148	  1.2646e-11	  7.8325e-06	  2.4286e-19	  3.3776e-03	  3.1881e-02	  0.0000e+00	  5.0225e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  9.4230e-01	  5.8661e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.2003	  1.2814e+00	 -4.4898e-04	  4.0045e-01	 -1.4031e-04	
          45	         3.5	         800	     2.19021	     18.3357	  1.4769e-11	  7.6467e-06	  2.9917e-19	  3.4727e-03	  3.1961e-02	  0.0000e+00	  2.5170e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  5.4619e-01	 -5.2044e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  7.4585e-01	  4.4689e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.1323	  1.4314e+00	 -3.4195e-04	  4.4731e-01	 -1.0686e-04	
          85	         3.5	         800	     2.29779	     18.1031	  1.1973e-11	  3.9352e-06	  5.4133e-19	  3.6765e-03	  3.0920e-02	  0.0000e+00	  7.9618e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  6.1148e-01	 -2.3248e-06	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  5.2413e-01	  2.7959e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.2214	  1.6008e+00	 -2.1280e-04	  5.0026e-01	 -6.6501e-05	
         125	         3.5	         800	     2.55245	     17.7234	  4.9144e-12	  8.7411e-07	  1.3486e-18	  3.8114e-03	  2.9087e-02	  0.0000e+00	  2.5191e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  6.2582e-01	 -4.0088e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.7535e-01	  1.7670e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.6054	  1.7142e+00	 -1.3371e-04	  5.3569e-01	 -4.1783e-05	
         165	         3.5	         800	     4.92593	     15.2249	  1.1621e-16	  1.1810e-10	  4.3383e-16	  3.8720e-03	  2.6494e-02	  0.0000e+00	  7.9726e-06	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  6.1012e-01	  4.2732e-04	  0.0000e+00	  0.0000e+00	  5.4303e-02	 -5.3177e-04	  2.6181e-01	  1.8659e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -16.2294	  1.8006e+00	 -1.4180e-04	  5.6268e-01	 -4.4312e-05	
         205	         3.5	         800	       7.237	     12.7888	  4.1693e-21	  3.9256e-12	  1.7132e-17	  1.5826e-06	  2.2915e-02	  0.0000e+00	  2.5248e-06	  3.2252e-01	 -2.8339e-03	  0.0000e+00	  0.0000e+00	  2.5251e-01	  2.4331e-03	  2.4090e-01	  2.1838e-03	  0.0000e+00	  0.0000e+00	  1.6006e-01	  1.9332e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -20.7651	  1.8781e+00	 -1.4729e-04	  5.8689e-01	 -4.6027e-05	
           5	         4.5	         800	      2.1671	     18.4338	  1.4519e-11	  9.3409e-06	  2.5610e-19	  3.8920e-03	  3.7957e-02	  0.0000e+00	  5.0099e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  5.6358e-01	 -5.6391e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  9.3934e-01	  5.8126e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.1268	  1.2836e+00	 -4.4532e-04	  4.0111e-01	 -1.3916e-04	
          46	         4.5	         800	     2.17483	     18.3511	  1.6715e-11	  8.9377e-06	  3.1451e-19	  3.9645e-03	  3.8359e-02	  0.0000e+00	  2.5105e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  5.8933e-01	 -1.3732e-06	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  7.4398e-01	  4.4428e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.0644	  1.4328e+00	 -3.4002e-04	  4.4775e-01	 -1.0626e-04	
          86	         4.5	         800	     2.29183	     18.1091	  1.3152e-11	  4.3905e-06	  5.5893e-19	  4.0838e-03	  3.8785e-02	  0.0000e+00	  7.9362e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  6.0661e-01	 -7.8699e-06	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  5.2184e-01	  2.7896e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.1624	  1.6026e+00	 -2.1212e-04	  5.0082e-01	 -6.6288e-05	
         126	         4.5	         800	     2.55459	     17.7213	  5.2689e-12	  9.3622e-07	  1.3668e-18	  4.1285e-03	  3.8195e-02	  0.0000e+00	  2.5097e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  6.2488e-01	 -8.3365e-06	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.7215e-01	  1.7664e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.5529	  1.7167e+00	 -1.3353e-04	  5.3646e-01	 -4.1728e-05	
         166	         4.5	         800	     4.92682	     15.2241	  1.2678e-16	  1.2038e-10	  4.2427e-16	  4.1026e-03	  3.6391e-02	  0.0000e+00	  7.9399e-06	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  6.0863e-01	  3.4938e-04	  0.0000e+00	  0.0000e+00	  4.8901e-02	 -5.5215e-04	  2.5959e-01	  1.8620e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -16.1658	  1.8023e+00	 -1.4147e-04	  5.6321e-01	 -4.4210e-05	
         206	         4.5	         800	     7.27499	     12.7509	  3.8814e-21	  3.8929e-12	  1.5986e-17	  1.5394e-06	  3.2900e-02	  0.0000e+00	  2.5142e-06	  2.7545e-01	 -3.0037e-03	  0.0000e+00	  0.0000e+00	  3.0407e-01	  2.7029e-03	  2.7942e-01	  2.3108e-03	  0.0000e+00	  0.0000e+00	  1.5996e-01	  1.9456e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -20.7656	  1.8781e+00	 -1.4823e-04	  5.8691e-01	 -4.6323e-05	
           6	         5.5	         800	     2.15854	     18.4424	  1.5809e-11	  1.0383e-05	  2.6751e-19	  4.3175e-03	  4.4228e-02	  0.0000e+00	  4.9975e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  6.0925e-01	  6.6875e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  9.3770e-01	  5.7793e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.0782	  1.2847e+00	 -4.4309e-04	  4.0148e-01	 -1.3847e-04	
          47	         5.5	         800	     2.16909	     18.3569	  1.8017e-11	  9.7908e-06	  3.2768e-19	  4.3697e-03	  4.5081e-02	  0.0000e+00	  2.5038e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  5.8581e-01	 -2.4483e-06	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  7.4294e-01	  4.4288e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.0194	  1.4336e+00	 -3.3891e-04	  4.4800e-01	 -1.0591e-04	
          87	         5.5	         800	     2.29267	     18.1083	  1.3884e-11	  4.6571e-06	  5.7467e-19	  4.4128e-03	  4.6957e-02	  0.0000e+00	  7.9107e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  6.0341e-01	 -4.9841e-06	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  5.2040e-01	  2.7872e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.1240	  1.6037e+00	 -2.1177e-04	  5.0117e-01	 -6.6178e-05	
         127	         5.5	         800	     2.56248	     17.7135	  5.4514e-12	  9.6180e-07	  1.3841e-18	  4.3716e-03	  4.8166e-02	  0.0000e+00	  2.4999e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  6.2167e-01	 -4.0193e-06	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.6996e-01	  1.7674e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.5202	  1.7184e+00	 -1.3351e-04	  5.3699e-01	 -4.1720e-05	
         167	         5.5	         800	     4.93339	     15.2176	  1.3420e-16	  1.2100e-10	  4.1338e-16	  4.2559e-03	  4.8647e-02	  0.0000e+00	  7.9018e-06	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  6.1263e-01	  2.8873e-04	  0.0000e+00	  0.0000e+00	  4.4103e-02	 -5.6065e-04	  2.5788e-01	  1.8598e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -16.1192	  1.8036e+00	 -1.4129e-04	  5.6362e-01	 -4.4154e-05	
         207	         5.5	         800	     7.31467	     12.7113	  3.6216e-21	  3.8617e-12	  1.4895e-17	  1.5004e-06	  4.7926e-02	  0.0000e+00	  2.4992e-06	  1.6112e-01	  1.3013e-03	  3.9152e-02	 -2.2239e-03	  3.7566e-01	  7.9937e-04	  3.1208e-01	  2.3970e-03	  0.0000e+00	  0.0000e+00	  1.5973e-01	  1.9569e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -20.7663	  1.8783e+00	 -1.4910e-04	  5.8697e-01	 -4.6593e-05	
           7	         6.5	         800	     2.15339	     18.4476	  1.6745e-11	  1.1146e-05	  2.7805e-19	  4.6790e-03	  4.9421e-02	  0.0000e+00	  4.9875e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  6.0111e-01	  2.9169e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  9.3681e-01	  5.7597e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.0449	  1.2854e+00	 -4.4174e-04	  4.0168e-01	 -1.3804e-04	
          48	         6.5	         800	     2.16414	     18.3618	  1.9020e-11	  1.0467e-05	  3.4030e-19	  4.7189e-03	  4.9963e-02	  0.0000e+00	  2.4991e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  5.8324e-01	 -1.2751e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  7.4233e-01	  4.4175e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -10.9882	  1.4341e+00	 -3.3806e-04	  4.4814e-01	 -1.0564e-04	
          88	         6.5	         800	     2.28698	      18.114	  1.4606e-11	  4.9548e-06	  5.9280e-19	  4.7129e-03	  5.0877e-02	  0.0000e+00	  7.8988e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  6.0106e-01	 -1.0978e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  5.1951e-01	  2.7820e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.0961	  1.6044e+00	 -2.1130e-04	  5.0139e-01	 -6.6032e-05	
         128	         6.5	         800	     2.55565	     17.7203	  5.7274e-12	  1.0188e-06	  1.4164e-18	  4.6170e-03	  5.1071e-02	  0.0000e+00	  2.4971e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  6.1899e-01	 -8.2905e-06	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.6846e-01	  1.7647e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.4946	  1.7195e+00	 -1.3323e-04	  5.3736e-01	 -4.1634e-05	
         168	         6.5	         800	     4.92299	      15.228	  1.4241e-16	  1.2440e-10	  4.1738e-16	  4.4466e-03	  5.0503e-02	  0.0000e+00	  7.8962e-06	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  6.1580e-01	  2.8729e-04	  0.0000e+00	  0.0000e+00	  4.0346e-02	 -5.7929e-04	  2.5661e-01	  1.8549e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -16.0906	  1.8046e+00	 -1.4090e-04	  5.6392e-01	 -4.4030e-05	
         208	         6.5	         800	     7.31372	     12.7122	  3.6506e-21	  3.8631e-12	  1.4940e-17	  1.5053e-06	  4.8639e-02	  0.0000e+00	  2.4985e-06	  0.0000e+00	  0.0000e+00	  1.0588e-01	 -1.6256e-03	  4.6556e-01	  1.4740e-03	  3.3808e-01	  2.5017e-03	  0.0000e+00	  0.0000e+00	  1.5949e-01	  1.9562e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -20.7613	  1.8785e+00	 -1.4905e-04	  5.8703e-01	 -4.6577e-05	
           8	         7.5	         800	     2.15245	     18.4486	  1.7345e-11	  1.1614e-05	  2.8748e-19	  4.9819e-03	  5.4568e-02	  0.0000e+00	  4.9777e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  5.9613e-01	  1.0847e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  9.3636e-01	  5.7474e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.0222	  1.2857e+00	 -4.4086e-04	  4.0178e-01	 -1.3777e-04	
          49	         7.5	         800	     2.16386	     18.3622	  1.9634e-11	  1.0855e-05	  3.5151e-19	  5.0106e-03	  5.5093e-02	  0.0000e+00	  2.4942e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  5.8160e-01	 -1.6550e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  7.4203e-01	  4.4117e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -10.9671	  1.4343e+00	 -3.3759e-04	  4.4822e-01	 -1.0550e-04	
